Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S02324,17,70,55,72,2.5,1
S02325,18,100,81,100,9.5,1
S02326,22,81,58,70,3.7,1
S02327,21,84,96,86,9.9,1
S02328,19,94,96,100,8.5,1
S02329,20,77,77,77,8.2,1
S02330,20,66,52,69,3.5,1
S02331,22,64,49,68,0.6,1
S02332,20,84,89,80,4.1,1
S02333,22,43,66,62,3.4,1
S02334,18,60,58,66,0.9,1
S02335,19,93,68,74,5.3,1
S02336,17,75,80,55,4.3,1
S02337,21,82,80,76,6.5,1
S02338,17,74,73,63,6.4,1
S02339,18,78,51,58,1.6,1
S02340,21,88,99,78,9.8,1
S02341,20,63,69,76,2.3,1
S02342,16,68,60,78,4.7,1
S02343,18,77,91,93,5.1,1
S02344,18,100,80,76,8.2,1
S02345,19,50,36,66,1.4,1
S02346,17,75,93,63,4.6,1
S02347,18,86,80,74,6.5,1
S02348,18,55,72,64,2.5,1
S02349,20,80,100,100,6.5,1
S02350,20,100,80,94,9.3,1
S02351,21,74,100,91,10.0,1
S02352,22,53,74,74,0.8,1
S02353,22,69,56,76,2.7,1
S02354,16,64,87,70,3.4,1
S02355,22,100,56,81,4.3,1
S02356,19,73,66,66,2.8,1
S02357,16,52,53,100,2.4,1
S02358,21,65,100,100,9.6,1
S02359,20,96,80,85,9.2,1
S02360,22,50,53,71,0.9,1
S02361,17,85,61,78,3.7,1
S02362,20,69,59,77,4.3,1
S02363,19,59,58,75,2.8,1
S02364,20,74,81,72,6.5,1
S02365,19,93,81,76,6.6,1
S02366,19,94,87,100,8.6,1
S02367,19,100,78,86,7.5,1
S02368,21,75,74,71,5.7,1
S02369,19,92,63,80,6.7,1
S02370,19,78,60,64,3.1,1
S02371,17,87,78,89,6.1,1
S02372,16,69,80,70,5.1,1
S02373,18,68,66,66,1.8,1
S02374,16,65,53,62,2.8,1
S02375,19,67,75,95,3.3,1
S02376,17,83,94,97,9.3,1
S02377,20,40,85,75,2.7,1
S02378,17,83,51,78,3.2,1
S02379,19,76,71,68,4.0,1
S02380,17,66,95,98,6.8,1
S02381,22,70,60,64,1.6,1
S02382,17,100,83,100,9.6,1
S02383,19,99,80,84,8.7,1
S02384,21,68,89,87,6.0,1
S02385,22,74,65,84,6.9,1
S02386,17,51,56,65,0.7,1
S02387,18,80,61,53,3.7,1
S02388,18,93,78,75,8.1,1
S02389,17,93,67,80,1.2,1
S02390,21,48,64,56,3.2,1
S02391,20,79,83,89,6.1,1
S02392,19,43,53,98,2.9,1
S02393,18,100,100,96,9.4,1
S02394,20,75,66,89,1.7,1
S02395,17,100,100,94,8.1,1
S02396,20,78,72,80,5.3,1
S02397,22,62,91,88,7.6,1
S02398,16,68,80,69,3.5,1
S02399,18,82,83,75,5.4,1
S02400,17,77,100,82,8.6,1
S02401,19,71,56,80,4.9,1
S02402,21,55,74,97,3.9,1
S02403,22,70,73,94,5.6,1
S02404,17,95,79,86,7.3,1
S02405,19,82,93,82,4.7,1
S02406,21,76,85,89,9.4,1
S02407,21,60,80,86,3.3,1
S02408,17,76,63,58,5.0,1
S02409,22,89,98,100,7.7,1
S02410,20,75,83,76,7.0,1
S02411,20,96,87,84,8.7,1
S02412,21,95,77,79,10.0,1
S02413,20,42,71,76,4.6,1
S02414,16,55,55,58,1.6,1
S02415,21,51,81,75,0.8,1
S02416,21,93,86,91,7.4,1
S02417,19,99,83,81,8.8,1
S02418,20,45,59,59,2.6,1
S02419,22,68,48,59,2.0,1
S02420,21,59,79,53,1.1,1
S02421,22,90,100,83,8.3,1
S02422,16,62,69,62,3.5,1
S02423,19,71,99,87,4.3,1
S02424,17,90,77,71,5.3,1
S02425,22,90,100,94,8.5,1
S02426,21,81,89,88,6.7,1
S02427,16,74,74,60,6.3,1
S02428,18,76,68,75,2.2,1
S02429,16,61,82,59,5.4,1
S02430,16,75,69,74,7.3,1
S02431,19,78,97,98,9.7,1
S02432,17,67,80,69,2.4,1
S02433,18,72,51,58,0.6,1
S02434,20,56,59,44,1.2,1
S02435,20,59,59,84,4.1,1
S02436,22,100,83,91,8.3,1
S02437,16,63,54,52,0.6,1
S02438,19,78,94,65,4.8,1
S02439,19,67,67,83,3.6,1
S02440,20,67,54,67,1.0,1
S02441,22,77,74,60,4.8,1
S02442,22,61,48,61,2.9,1
S02443,22,66,43,94,3.8,1
S02444,18,72,68,94,7.2,1
S02445,17,63,82,78,5.5,1
S02446,18,58,63,66,1.7,1
S02447,21,100,100,67,9.6,1
S02448,21,69,63,95,6.5,1
S02449,17,96,84,80,7.8,1
S02450,20,51,43,55,1.3,1
S02451,17,37,64,71,0.9,1
S02452,19,64,43,55,0.7,1
S02453,21,84,63,47,2.3,1
S02454,16,62,76,79,4.4,1
S02455,16,74,88,73,9.4,1
S02456,20,80,48,75,4.8,1
S02457,19,57,89,74,3.3,1
S02458,18,85,73,76,5.8,1
S02459,19,75,44,62,1.6,1
S02460,16,84,90,97,6.3,1
S02461,16,88,89,96,5.9,1
S02462,21,97,84,76,8.0,1
S02463,19,100,100,85,9.9,1
S02464,19,67,59,63,2.9,1
S02465,16,86,79,77,5.3,1
S02466,18,93,98,88,9.1,1
S02467,20,92,100,100,8.0,1
S02468,22,100,53,74,5.1,1
S02469,20,96,100,79,9.5,1
S02470,19,41,75,57,1.0,1
S02471,20,90,98,94,9.3,1
S02472,16,55,51,60,1.0,1
S02473,16,75,68,82,5.7,1
S02474,19,100,95,86,9.0,1
S02475,19,81,74,78,3.0,1
S02476,22,74,80,75,5.0,1
S02477,22,53,73,58,3.6,1
S02478,21,94,98,87,9.5,1
S02479,19,82,62,100,8.3,1
S02480,18,86,81,97,7.2,1
S02481,20,78,64,67,6.1,1
S02482,19,100,88,100,8.3,1
S02483,17,75,89,75,4.2,1
S02484,21,68,64,70,4.8,1
S02485,17,68,77,81,7.4,1
S02486,16,70,62,73,3.9,1
S02487,22,59,53,75,1.1,1
S02488,20,57,68,66,1.2,1
S02489,19,71,73,69,1.6,1
S02490,17,74,100,100,8.8,1
S02491,20,66,64,72,5.0,1
S02492,16,85,93,87,7.3,1
S02493,22,65,83,78,4.2,1
S02494,18,63,88,71,3.0,1
S02495,21,69,60,78,3.8,1
S02496,20,95,63,78,8.0,1
S02497,20,79,78,91,6.4,1
S02498,18,69,100,84,9.4,1
S02499,20,76,70,87,7.0,1
S02500,16,85,85,81,5.9,1
S02501,16,89,54,73,6.3,1
S02502,18,100,100,100,9.5,1
S02503,21,100,65,100,8.0,1
S02504,19,59,31,52,0.7,1
S02505,17,81,79,87,5.6,1
S02506,19,71,85,81,7.0,1
S02507,20,59,100,77,7.6,1
S02508,17,48,77,72,2.5,1
S02509,18,81,66,97,8.7,1
S02510,18,77,92,92,9.6,1
S02511,21,62,59,65,2.7,1
S02512,17,85,75,100,8.9,1
S02513,16,72,68,79,1.4,1
S02514,17,47,73,56,1.0,1
S02515,20,63,54,66,1.7,1
S02516,16,54,57,46,1.0,1
S02517,22,77,86,96,8.5,1
S02518,22,51,53,78,1.1,1
S02519,22,43,64,74,3.1,1
S02520,18,70,55,53,1.5,1
S02521,17,85,71,88,3.3,1
S02522,22,57,55,87,1.4,1
S02523,19,83,88,77,6.8,1
S02524,21,59,57,71,1.8,1
S02525,19,80,97,97,8.6,1
S02526,22,97,81,95,8.3,1
S02527,21,61,67,62,0.6,1
S02528,20,56,81,100,9.0,1
S02529,19,46,71,45,0.8,1
S02530,17,42,46,52,2.8,1
S02531,17,77,60,62,0.8,1
S02532,19,68,64,91,3.7,1
S02533,22,79,77,90,5.4,1
S02534,17,83,74,69,8.1,1
S02535,20,83,69,100,3.7,1
S02536,16,94,71,89,7.2,1
S02537,22,62,63,55,2.3,1
S02538,20,100,82,83,7.6,1
S02539,21,68,71,79,2.7,1
S02540,20,45,65,80,1.9,1
S02541,22,65,88,67,2.3,1
S02542,21,70,59,73,2.2,1
S02543,22,75,76,76,5.4,1
S02544,17,84,100,86,8.5,1
S02545,16,81,59,72,1.3,1
S02546,22,70,96,99,7.2,1
S02547,22,49,89,69,6.7,1
S02548,17,100,100,86,8.8,1
S02549,18,51,50,62,2.8,1
S02550,17,71,57,64,4.8,1
S02551,21,88,79,78,9.3,1
S02552,17,97,85,82,6.8,1
S02553,17,89,61,62,4.2,1
S02554,16,46,38,53,1.7,1
S02555,17,83,57,68,3.0,1
S02556,22,95,84,68,6.0,1
S02557,16,84,74,89,7.3,1
S02558,19,73,77,60,1.7,1
S02559,18,92,67,67,6.2,1
S02560,16,75,79,100,5.7,1
S02561,21,75,73,54,5.4,1
S02562,19,90,86,92,7.1,1
S02563,16,69,93,91,8.5,1
S02564,16,65,90,66,3.6,1
S02565,18,76,99,78,8.9,1
S02566,22,80,60,85,2.0,1
S02567,21,59,72,90,2.1,1
S02568,20,70,77,66,3.0,1
S02569,20,59,88,60,1.6,1
S02570,16,62,65,81,2.7,1
S02571,17,64,62,62,1.5,1
S02572,21,79,100,93,8.3,1
S02573,19,60,40,72,1.8,1
S02574,17,83,83,85,7.6,1
S02575,17,54,69,65,1.0,1
S02576,21,98,100,94,9.5,1
S02577,22,79,58,71,7.3,1
S02578,16,77,43,54,0.6,1
S02579,16,94,57,87,7.8,1
S02580,16,60,88,72,5.4,1
S02581,16,93,89,100,7.9,1
S02582,20,69,95,79,5.5,1
S02583,16,83,82,62,6.6,1
S02584,20,78,100,55,8.0,1
S02585,20,46,62,83,4.3,1
S02586,22,57,54,63,0.5,1
S02587,16,72,95,100,8.6,1
S02588,18,76,64,66,4.1,1
S02589,19,78,82,75,5.2,1
S02590,17,50,58,65,0.6,1
S02591,20,98,75,75,5.2,1
S02592,21,80,93,89,9.9,1
S02593,21,60,77,78,3.1,1
S02594,19,59,69,65,4.3,1
S02595,21,100,70,88,7.0,1
S02596,18,100,89,100,8.2,1
S02597,21,56,66,93,4.5,1
S02598,17,59,58,51,3.4,1
S02599,17,83,72,85,9.4,1
S02600,20,76,94,85,6.9,1
S02601,16,49,71,79,1.6,1
S02602,22,53,78,66,1.2,1
S02603,18,87,76,90,5.1,1
S02604,20,89,80,61,2.6,1
S02605,18,48,57,73,2.9,1
S02606,16,78,68,92,8.8,1
S02607,21,63,53,79,1.4,1
S02608,21,65,82,93,7.3,1
S02609,22,70,73,78,3.1,1
S02610,16,92,100,94,7.7,1
S02611,20,93,89,70,7.4,1
S02612,22,64,86,60,0.6,1
S02613,16,70,79,66,5.3,1
S02614,19,60,65,59,1.8,1
S02615,17,76,94,86,8.7,1
S02616,22,96,95,63,8.8,1
S02617,22,92,78,73,4.5,1
S02618,20,79,60,66,4.7,1
S02619,18,60,80,59,3.4,1
S02620,19,96,100,84,7.3,1
S02621,20,99,61,68,3.9,1
S02622,16,70,68,73,3.0,1
S02623,16,80,58,68,4.6,1
S02624,16,69,71,63,1.4,1
S02625,16,66,95,100,7.6,1
S02626,18,52,41,69,0.6,1
S02627,19,75,66,72,6.6,1
S02628,21,74,40,81,2.2,1
S02629,17,74,86,86,2.7,1
S02630,18,80,72,87,6.5,1
S02631,18,88,93,83,9.9,1
S02632,21,66,83,97,7.9,1
S02633,21,65,79,62,2.6,1
S02634,17,52,73,82,2.2,1
S02635,17,77,97,85,8.7,1
S02636,21,85,65,72,4.7,1
S02637,16,72,72,72,1.8,1
S02638,18,84,100,100,8.7,1
S02639,20,69,96,100,8.3,1
S02640,17,84,79,92,9.8,1
S02641,17,100,78,85,9.1,1
S02642,21,95,100,78,8.6,1
S02643,19,53,84,47,1.0,1
S02644,20,62,62,54,1.5,1
S02645,20,54,79,81,5.9,1
S02646,17,51,80,89,5.5,1
S02647,16,98,83,66,4.9,1
S02648,19,78,56,82,4.3,1
S02649,20,73,77,65,4.6,1
S02650,17,74,67,71,5.9,1
S02651,20,36,59,50,0.5,1
S02652,22,79,58,84,3.0,1
S02653,19,63,70,95,5.4,1
S02654,19,93,87,76,7.4,1
S02655,22,65,58,58,2.2,1
S02656,18,77,65,85,5.7,1
S02657,22,69,100,100,7.3,1
S02658,21,58,62,93,4.7,1
S02659,21,63,32,58,0.8,1
S02660,17,75,82,73,4.8,1
S02661,19,69,66,57,3.3,1
S02662,18,96,92,85,9.3,1
S02663,18,39,65,67,1.7,1
S02664,20,94,98,67,6.7,1
S02665,20,55,83,57,1.0,1
S02666,22,88,78,77,4.7,1
S02667,18,54,65,62,5.8,1
S02668,22,75,71,76,3.3,1
S02669,22,81,82,87,4.8,1
S02670,20,46,77,73,2.1,1
S02671,19,61,72,65,3.4,1
S02672,22,68,75,93,6.4,1
S02673,16,79,59,86,3.4,1
S02674,19,95,90,92,9.0,1
S02675,18,100,64,82,6.5,1
S02676,18,76,80,68,4.7,1
S02677,22,67,63,58,0.9,1
S02678,19,90,79,88,5.2,1
S02679,20,93,95,100,7.8,1
S02680,20,62,86,65,3.0,1
S02681,21,81,87,84,8.2,1
S02682,18,66,69,62,2.9,1
S02683,17,98,84,82,8.3,1
S02684,21,51,69,50,1.3,1
S02685,20,98,90,93,8.7,1
S02686,19,80,91,63,5.2,1
S02687,20,53,83,65,3.3,1
S02688,19,74,72,69,3.0,1
S02689,21,75,74,60,4.6,1
S02690,18,88,92,83,10.0,1
S02691,20,67,73,56,2.6,1
S02692,22,55,68,77,1.5,1
S02693,19,82,77,95,6.1,1
S02694,18,73,80,68,5.1,1
S02695,17,59,69,100,5.5,1
S02696,19,81,88,71,6.8,1
S02697,21,62,60,65,3.0,1
S02698,17,99,100,95,9.2,1
S02699,17,84,71,81,4.6,1
S02700,16,56,84,62,1.7,1
S02701,20,76,86,96,7.6,1
S02702,19,61,85,94,6.6,1
S02703,17,59,54,71,3.5,1
S02704,16,77,98,79,6.4,1
S02705,21,49,66,62,2.6,1
S02706,18,85,96,64,4.7,1
S02707,22,94,92,80,9.0,1
S02708,22,61,61,72,1.8,1
S02709,19,72,67,73,4.2,1
S02710,17,92,96,84,8.3,1
S02711,22,100,100,85,9.7,1
S02712,20,84,59,69,4.8,1
S02713,22,72,70,76,5.3,1
S02714,22,77,88,78,5.9,1
S02715,22,95,85,90,9.4,1
S02716,16,88,80,83,8.7,1
S02717,17,74,67,59,2.1,1
S02718,20,88,76,75,4.6,1
S02719,17,79,70,83,4.9,1
S02720,19,76,100,80,8.0,1
S02721,19,86,79,54,6.2,1
S02722,19,86,67,66,6.7,1
S02723,21,83,76,100,10.0,1
S02724,22,64,74,75,1.2,1
S02725,21,59,54,75,2.6,1
S02726,16,82,74,80,4.4,1
S02727,19,76,61,83,3.8,1
S02728,20,60,58,58,0.7,1
S02729,17,61,66,66,1.4,1
S02730,22,57,67,74,7.0,1
S02731,18,76,85,87,8.9,1
S02732,20,75,69,98,5.4,1
S02733,22,96,67,69,5.6,1
S02734,21,73,64,56,2.9,1
S02735,21,100,79,83,7.8,1
S02736,20,86,96,80,7.6,1
S02737,21,79,72,82,6.1,1
S02738,19,82,72,77,2.5,1
S02739,16,59,67,60,1.4,1
S02740,17,48,43,87,1.1,1
S02741,16,83,74,93,6.1,1
S02742,22,100,87,78,8.3,1
S02743,17,80,93,87,8.7,1
S02744,17,82,73,81,4.9,1
S02745,16,86,100,76,8.0,1
S02746,20,98,94,68,9.5,1
S02747,17,71,74,91,3.1,1
S02748,16,67,66,62,4.3,1
S02749,17,91,98,99,9.3,1
S02750,18,66,94,80,3.7,1
S02751,20,93,98,80,9.2,1
S02752,19,84,100,100,9.8,1
S02753,17,75,79,82,6.8,1
S02754,18,83,100,88,8.3,1
S02755,19,90,98,67,7.6,1
S02756,19,66,87,59,7.1,1
S02757,22,67,69,68,3.4,1
S02758,17,51,43,77,1.0,1
S02759,16,65,71,52,3.8,1
S02760,17,74,90,83,6.8,1
S02761,18,63,54,66,1.5,1
S02762,19,56,44,76,0.6,1
S02763,17,71,65,77,1.8,1
S02764,16,89,88,85,7.3,1
S02765,22,75,78,90,9.7,1
S02766,17,83,95,83,9.8,1
S02767,20,74,80,64,5.2,1
S02768,22,90,100,81,8.8,1
S02769,16,75,80,72,7.5,1
S02770,18,92,100,76,5.3,1
S02771,19,89,80,78,5.9,1
S02772,17,42,49,63,1.8,1
S02773,16,97,89,91,9.4,1
S02774,22,70,58,67,3.8,1
S02775,20,89,73,84,4.7,1
S02776,16,64,89,85,6.9,1
S02777,21,95,74,67,3.7,1
S02778,20,56,54,56,2.9,1
S02779,22,86,67,80,6.5,1
S02780,18,51,65,75,0.7,1
S02781,19,80,92,90,7.3,1
S02782,22,56,72,86,5.4,1
S02783,18,95,50,88,6.3,1
S02784,17,78,68,94,6.5,1
S02785,16,75,90,87,5.5,1
S02786,21,100,71,81,6.0,1
S02787,20,95,79,78,7.0,1
S02788,20,78,93,94,7.7,1
S02789,16,77,81,57,7.4,1
S02790,21,93,100,100,8.8,1
S02791,16,73,61,75,2.3,1
S02792,17,93,63,92,4.3,1
S02793,18,74,100,78,9.5,1
S02794,22,81,74,87,4.3,1
S02795,20,72,51,73,1.7,1
S02796,17,68,84,71,5.5,1
S02797,18,57,59,63,1.5,1
S02798,17,45,52,65,2.4,1
S02799,21,89,96,88,10.0,1
S02800,20,80,76,63,5.6,1
S02801,22,87,49,83,3.2,1
S02802,16,100,82,82,10.0,1
S02803,16,81,100,79,9.7,1
S02804,18,91,76,88,4.7,1
S02805,22,44,85,54,3.0,1
S02806,19,82,93,84,8.5,1
S02807,21,81,100,72,7.3,1
S02808,18,86,90,100,7.0,1
S02809,19,92,80,100,9.0,1
S02810,17,87,91,73,7.0,1
S02811,21,66,58,59,3.2,1
S02812,17,95,95,91,7.1,1
S02813,22,77,73,76,3.4,1
S02814,20,82,86,81,7.7,1
S02815,21,91,76,76,6.4,1
S02816,19,85,71,61,1.2,1
S02817,20,69,76,87,5.4,1
S02818,16,90,49,89,3.8,1
S02819,19,62,50,92,3.6,1
S02820,18,97,65,72,6.2,1
S02821,16,63,80,72,3.6,1
S02822,16,96,97,100,7.9,1
S02823,18,62,65,54,1.2,1
S02824,21,61,87,74,6.8,1
S02825,16,100,100,95,8.2,1
S02826,22,72,87,77,6.9,1
S02827,19,61,84,60,5.2,1
S02828,20,85,93,81,9.5,1
S02829,16,99,64,81,3.3,1
S02830,19,43,56,65,0.7,1
S02831,17,76,99,58,4.6,1
S02832,19,45,47,56,0.8,1
S02833,20,82,97,100,9.6,1
S02834,19,46,48,67,2.5,1
S02835,18,91,80,83,8.0,1
S02836,20,85,96,85,7.9,1
S02837,21,52,45,71,2.6,1
S02838,17,91,92,76,6.4,1
S02839,18,71,85,78,1.0,1
S02840,21,80,81,71,5.1,1
S02841,19,71,74,73,0.6,1
S02842,20,88,95,100,9.3,1
S02843,17,98,100,96,9.8,1
S02844,18,61,72,57,2.6,1
S02845,21,47,60,70,2.5,1
S02846,21,88,79,78,7.7,1
S02847,17,69,82,79,2.9,1
S02848,22,91,91,91,9.0,1
S02849,19,83,78,78,6.0,1
S02850,17,87,69,61,3.8,1
S02851,21,86,93,66,8.4,1
S02852,16,64,63,68,5.2,1
S02853,18,89,90,97,9.2,1
S02854,17,91,96,100,9.3,1
S02855,22,75,50,63,2.1,1
S02856,21,58,61,51,0.5,1
S02857,19,80,83,93,9.8,1
S02858,21,100,95,97,9.1,1
S02859,19,67,87,72,1.0,1
S02860,17,90,87,89,8.4,1
S02861,19,86,62,98,4.8,1
S02862,20,80,71,84,3.0,1
S02863,20,86,96,75,8.8,1
S02864,20,54,55,52,2.4,1
S02865,22,93,72,78,9.5,1
S02866,22,71,55,81,2.5,1
S02867,16,79,80,61,6.3,1
S02868,22,54,61,73,2.6,1
S02869,17,80,92,76,5.7,1
S02870,21,59,90,69,7.0,1
S02871,21,60,67,70,2.3,1
S02872,16,87,57,75,5.4,1
S02873,22,86,84,85,5.0,1
S02874,19,15,85,46,1.2,1
S02875,16,86,99,77,8.3,1
S02876,19,77,63,62,3.7,1
S02877,19,65,78,86,6.0,1
S02878,18,72,83,75,5.4,1
S02879,21,91,94,90,5.4,1
S02880,20,55,54,60,1.5,1
S02881,22,92,69,77,4.5,1
S02882,19,65,75,92,4.8,1
S02883,18,100,84,64,7.5,1
S02884,21,89,99,88,8.5,1
S02885,20,67,82,78,5.7,1
S02886,19,77,45,55,1.3,1
S02887,19,52,60,67,2.8,1
S02888,16,54,57,70,2.1,1
S02889,16,68,37,57,1.7,1
S02890,21,72,83,73,4.0,1
S02891,20,69,69,57,2.7,1
S02892,19,61,60,66,2.6,1
S02893,21,45,72,73,1.0,1
S02894,21,50,63,73,0.7,1
S02895,17,77,47,78,1.5,1
S02896,22,47,72,66,2.1,1
S02897,16,93,91,71,4.6,1
S02898,20,80,75,85,5.3,1
S02899,19,55,63,79,1.8,1
S02900,21,49,75,75,4.5,1
S02901,19,47,56,88,3.7,1
S02902,17,60,67,75,2.2,1
S02903,20,52,49,56,0.6,1
S02904,21,76,76,71,4.9,1
S02905,19,100,86,82,7.0,1
S02906,16,72,73,51,2.6,1
S02907,22,61,71,60,1.8,1
S02908,17,100,80,100,8.9,1
S02909,20,69,71,85,3.1,1
S02910,17,85,78,71,2.6,1
S02911,16,81,76,93,8.6,1
S02912,20,74,100,83,8.3,1
S02913,17,50,64,68,4.8,1
S02914,18,74,96,83,5.1,1
S02915,16,51,55,63,2.6,1
S02916,16,45,61,82,1.2,1
S02917,16,91,77,83,5.9,1
S02918,18,40,46,69,1.4,1
S02919,18,75,84,64,4.8,1
S02920,19,92,100,65,9.4,1
S02921,21,95,100,96,9.6,1
S02922,22,83,65,63,2.8,1
S02923,17,71,73,91,6.4,1
S02924,19,92,89,66,5.0,1
S02925,17,69,93,82,8.8,1
S02926,22,75,60,82,3.1,1
S02927,21,75,61,66,0.5,1
S02928,18,14,45,55,2.0,0
S02929,21,70,73,73,3.8,1
S02930,18,68,78,92,3.5,1
S02931,22,88,85,87,8.0,1
S02932,21,100,92,81,7.0,1
S02933,19,59,79,80,3.3,1
S02934,20,60,79,79,4.8,1
S02935,19,62,84,80,1.4,1
S02936,17,100,100,97,9.0,1
S02937,19,99,100,100,9.4,1
S02938,22,95,99,100,9.8,1
S02939,16,87,87,85,8.8,1
S02940,17,40,58,60,2.2,1
S02941,21,66,70,48,0.9,1
S02942,17,87,77,77,6.0,1
S02943,20,83,80,75,9.2,1
S02944,18,58,56,71,2.2,1
S02945,21,45,51,55,0.6,1
S02946,17,98,100,97,8.2,1
S02947,21,55,72,72,1.2,1
S02948,21,71,74,70,4.4,1
S02949,21,90,88,93,6.9,1
S02950,18,70,74,70,2.7,1
S02951,22,67,52,45,1.3,1
S02952,19,88,73,74,7.8,1
S02953,21,83,94,73,6.5,1
S02954,16,97,78,92,9.9,1
S02955,22,76,71,67,3.8,1
S02956,20,65,53,58,1.1,1
S02957,18,70,88,90,7.5,1
S02958,17,70,75,86,5.5,1
S02959,18,63,73,61,2.5,1
S02960,17,92,59,76,7.9,1
S02961,18,84,80,82,2.4,1
S02962,17,57,77,100,3.0,1
S02963,21,71,74,54,1.4,1
S02964,19,65,84,84,4.3,1
S02965,17,89,78,73,4.5,1
S02966,17,100,70,85,5.4,1
S02967,16,63,90,73,7.2,1
S02968,17,87,95,75,9.1,1
S02969,16,34,74,53,1.8,1
S02970,20,39,68,57,1.0,1
S02971,21,38,61,60,0.7,1
S02972,16,70,69,76,1.9,1
S02973,19,87,89,73,6.8,1
S02974,22,94,98,77,7.4,1
S02975,21,94,100,100,8.0,1
S02976,16,72,75,70,2.8,1
S02977,21,70,76,74,3.4,1
S02978,21,74,74,85,5.1,1
S02979,21,72,57,58,1.1,1
S02980,20,80,72,80,6.3,1
S02981,19,100,56,88,9.8,1
S02982,18,43,62,72,3.9,1
S02983,18,72,84,94,7.7,1
S02984,16,88,73,84,5.3,1
S02985,21,54,69,40,1.7,1
S02986,16,62,70,90,6.0,1
S02987,20,76,60,67,3.3,1
S02988,20,58,35,67,0.8,1
S02989,17,76,87,76,6.5,1
S02990,20,100,79,87,8.7,1
S02991,17,86,63,87,3.8,1
S02992,19,70,80,77,4.2,1
S02993,16,100,81,100,9.0,1
S02994,22,61,93,86,8.2,1
S02995,19,97,70,82,7.3,1
S02996,20,54,68,69,2.9,1
S02997,19,74,84,75,9.1,1
S02998,19,42,61,37,2.0,1
S02999,19,59,100,72,6.5,1
S03000,20,71,40,74,0.8,1
S03001,22,89,99,97,6.6,1
S03002,21,58,58,48,3.1,1
S03003,19,84,86,90,4.8,1
S03004,17,63,84,66,3.8,1
S03005,20,67,70,51,2.1,1
S03006,19,75,67,92,6.4,1
S03007,22,89,94,83,8.9,1
S03008,21,83,100,100,9.6,1
S03009,20,55,66,60,2.3,1
S03010,18,91,84,80,7.3,1
S03011,21,91,80,71,6.8,1
S03012,17,65,78,74,3.8,1
S03013,19,39,59,71,0.7,1
S03014,22,100,87,64,7.1,1
S03015,18,93,90,98,9.5,1
S03016,22,85,69,76,6.5,1
S03017,18,58,100,65,4.6,1
S03018,20,92,77,62,5.5,1
S03019,18,81,100,78,2.4,1
S03020,17,65,91,87,7.6,1
S03021,17,84,93,78,7.6,1
S03022,16,60,61,75,1.9,1
S03023,17,100,83,94,8.8,1
S03024,21,85,65,79,3.1,1
S03025,18,77,84,100,9.8,1
S03026,17,63,61,76,4.1,1
S03027,20,53,87,88,2.2,1
S03028,22,75,81,88,3.8,1
S03029,22,93,93,84,4.7,1
S03030,16,61,75,45,1.2,1
S03031,22,85,73,80,6.0,1
S03032,18,72,62,83,6.2,1
S03033,16,91,80,86,7.5,1
S03034,18,53,61,61,0.8,1
S03035,20,58,92,85,5.6,1
S03036,16,64,60,72,1.0,1
S03037,19,84,100,65,7.2,1
S03038,21,46,56,78,1.0,1
S03039,21,100,99,73,9.2,1
S03040,18,75,77,79,7.2,1
S03041,22,84,82,67,5.3,1
S03042,19,69,73,67,4.7,1
S03043,16,80,60,77,1.7,1
S03044,19,65,62,72,3.3,1
S03045,19,70,92,96,8.8,1
S03046,22,100,100,96,9.1,1
S03047,16,75,47,41,0.5,1
S03048,20,74,80,73,6.1,1
S03049,22,92,91,92,7.3,1
S03050,19,82,90,88,6.4,1
S03051,19,56,84,45,1.3,1
S03052,20,75,74,80,2.6,1
S03053,19,57,63,76,2.9,1
S03054,19,89,82,76,8.4,1
S03055,19,78,69,80,4.9,1
S03056,21,78,69,74,5.1,1
S03057,22,83,95,95,9.4,1
S03058,17,100,87,61,6.6,1
S03059,22,100,100,85,9.0,1
S03060,20,86,83,88,4.8,1
S03061,19,80,79,72,1.9,1
S03062,22,93,84,98,9.3,1
S03063,21,70,95,73,4.9,1
S03064,20,51,58,73,2.2,1
S03065,18,60,74,69,3.4,1
S03066,22,47,58,53,1.0,1
S03067,18,68,75,73,4.9,1
S03068,19,93,98,100,8.6,1
S03069,21,100,75,100,9.4,1
S03070,21,100,83,79,9.4,1
S03071,22,48,72,61,1.7,1
S03072,20,80,73,63,4.1,1
S03073,20,72,57,65,0.8,1
S03074,21,86,76,98,8.6,1
S03075,20,85,69,95,3.9,1
S03076,21,92,90,65,6.5,1
S03077,22,69,78,93,7.3,1
S03078,17,100,91,75,4.6,1
S03079,21,60,83,67,3.4,1
S03080,18,100,89,80,9.6,1
S03081,20,100,87,100,9.7,1
S03082,21,53,36,52,3.2,1
S03083,21,78,63,71,5.1,1
S03084,22,100,80,95,9.7,1
S03085,20,42,42,67,0.5,1
S03086,17,74,73,88,4.4,1
S03087,22,73,66,55,1.5,1
S03088,17,89,99,84,5.3,1
S03089,22,53,60,62,0.7,1
S03090,20,91,49,75,4.4,1
S03091,16,81,58,63,2.6,1
S03092,20,80,86,80,5.6,1
S03093,20,87,94,90,10.0,1
S03094,17,73,98,82,8.1,1
S03095,17,94,83,81,8.5,1
S03096,20,99,96,85,6.5,1
S03097,20,57,63,48,0.9,1
S03098,20,55,70,66,2.5,1
